winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.780840922499,0.348242211825,-1,?,3.0,2.0,2,5,2.0,2.0,0,?,53.0,0
0.435688904974,0.352933652923,1,63.469773115,2.0,4.0,3,3,?,3.0,1,40.0,66.0,0
0.238672911203,0.616634514392,-1,56.8538398228,?,2.0,5,2,1.0,3.0,1,74.0,64.0,1
0.375205589531,0.598032509978,-1,68.6250390241,2.0,2.0,3,1,3.0,2.0,1,63.0,72.0,1
0.670726216934,0.719821030094,0,61.6890327267,?,0.0,5,1,3.0,3.0,?,40.0,31.0,1
0.211721110664,0.683569114217,1,54.4735517528,2.0,1.0,4,4,2.0,4.0,?,64.0,25.0,1
0.708997759237,0.273653653341,0,67.6849378089,1.0,3.0,2,5,2.0,4.0,0,33.0,68.0,0
0.61051845698,0.69613210108,0,74.7636188959,?,0.0,?,5,2.0,1.0,0,18.0,30.0,1
0.567749455572,0.6495074711,0,68.6150417796,2.0,2.0,2,1,1.0,1.0,1,53.0,54.0,1
0.155741849158,0.431435236074,-1,64.1837176611,1.0,2.0,1,1,4.0,2.0,1,62.0,69.0,0
0.468818812097,0.66263462887,0,66.9132017112,1.0,2.0,3,5,2.0,4.0,1,?,50.0,0
0.441532318293,0.547331140416,1,55.9131065533,0.0,3.0,1,5,2.0,2.0,1,49.0,47.0,0
0.518619569007,0.336364152734,?,59.6248995935,3.0,?,2,2,3.0,1.0,1,38.0,28.0,?
0.587024988143,0.303673530672,0,70.545281531,1.0,?,1,5,2.0,2.0,1,50.0,-8.0,1
?,0.35288855517,-1,63.3747486271,3.0,3.0,3,3,1.0,3.0,1,93.0,46.0,1
0.72347292396,0.444065785388,-1,73.3221054328,2.0,1.0,5,2,4.0,3.0,0,67.0,51.0,1
0.629584427405,0.698253782656,0,60.4366509303,1.0,1.0,4,3,1.0,4.0,1,30.0,7.0,?
0.272986533323,0.511915522722,-1,79.6126879289,2.0,2.0,4,2,3.0,2.0,1,36.0,73.0,1
0.392644399416,0.478464588516,0,73.4470847861,0.0,1.0,3,1,3.0,0.0,1,53.0,79.0,0
0.428476006835,0.815575086073,0,58.7552402023,0.0,0.0,1,4,4.0,3.0,0,71.0,75.0,1
1.00876683744,0.901856622571,-1,74.6168845616,3.0,2.0,3,1,3.0,2.0,0,47.0,47.0,1
0.472851743529,0.160624817153,1,70.8135487607,-1.0,2.0,3,2,2.0,1.0,0,45.0,63.0,0
0.443060668256,?,-1,69.0983651876,4.0,2.0,1,3,2.0,3.0,0,27.0,29.0,1
0.391943050967,0.781632666659,-1,53.9721128249,0.0,3.0,3,3,4.0,2.0,1,66.0,16.0,1
0.668075741897,0.511410346609,1,66.2444588038,2.0,3.0,4,1,?,3.0,1,36.0,64.0,0
0.620890800942,0.524489726148,0,60.6040901533,3.0,2.0,2,4,3.0,2.0,0,51.0,?,1
0.0950985421248,0.601851541586,1,62.9760390843,1.0,1.0,2,3,4.0,4.0,0,13.0,58.0,1
?,0.41053690395,-1,63.8998723328,0.0,1.0,2,2,2.0,4.0,0,38.0,30.0,0
0.245145287243,0.710242469412,1,77.4655293777,1.0,1.0,1,2,1.0,1.0,1,50.0,49.0,1
0.674776870927,0.189140528693,1,62.2925814203,?,1.0,5,1,2.0,2.0,0,54.0,34.0,0
0.47805430475,0.387738908769,0,64.6439527058,2.0,2.0,3,1,2.0,1.0,1,30.0,37.0,1
0.634710394369,0.648839346887,1,57.4977956948,2.0,?,3,4,2.0,2.0,0,33.0,78.0,1
0.778166128941,0.379924520746,0,66.0630871633,?,3.0,4,2,5.0,4.0,1,24.0,70.0,0
0.858143309222,0.410443975043,1,64.1340348924,2.0,2.0,5,2,4.0,2.0,1,41.0,97.0,0
0.533343806546,0.643968019695,1,59.0422622488,1.0,1.0,5,1,2.0,3.0,0,20.0,39.0,1
0.655961652134,0.686270613263,?,73.005438867,2.0,1.0,1,4,4.0,3.0,1,43.0,68.0,1
0.322737132946,0.531674174963,0,?,4.0,1.0,3,?,1.0,3.0,0,42.0,26.0,1
0.53751301485,0.633136261535,0,72.8520705465,0.0,1.0,2,5,2.0,4.0,1,57.0,46.0,0
0.588066446873,0.67399340374,1,66.9550738655,1.0,1.0,3,1,4.0,2.0,0,17.0,78.0,1
0.515360231139,0.792711033481,1,55.9127736467,1.0,3.0,4,3,3.0,3.0,1,41.0,45.0,0
0.515102577345,0.0068583423205,-1,54.5149464748,0.0,0.0,2,5,3.0,2.0,0,40.0,48.0,0
0.187902090981,0.860704121924,0,77.4020188934,1.0,1.0,5,1,2.0,2.0,1,-2.0,74.0,0
0.638600380281,0.259962826637,0,?,2.0,2.0,3,1,3.0,3.0,1,9.0,69.0,0
0.475430381969,?,1,59.6645257362,2.0,3.0,4,3,1.0,3.0,0,17.0,22.0,0
0.598802498021,0.220993836571,?,72.8976929956,0.0,2.0,3,1,3.0,2.0,1,44.0,48.0,0
0.340718656153,0.502834910343,1,66.794704029,2.0,3.0,1,1,1.0,1.0,1,19.0,60.0,0
0.457242032978,0.27690942948,0,67.1547637828,3.0,0.0,3,2,2.0,1.0,1,0.0,13.0,0
0.371838145967,0.511600797526,1,73.077283432,2.0,1.0,3,3,3.0,2.0,1,31.0,60.0,1
0.572003950797,?,-1,69.5847595158,1.0,3.0,5,2,3.0,1.0,1,83.0,75.0,0
0.563224724772,?,1,63.6520102539,?,3.0,2,4,2.0,3.0,1,51.0,55.0,0
0.126219049695,0.761594122938,-1,67.3890758649,3.0,0.0,4,3,3.0,2.0,?,88.0,8.0,1
0.39905139578,0.399638694207,-1,69.9260176441,2.0,0.0,4,1,3.0,2.0,1,38.0,38.0,1
?,0.386195953668,0,61.4889058322,2.0,1.0,5,3,4.0,2.0,0,37.0,61.0,1
0.336527753826,0.533985224505,-1,63.7317382617,-1.0,1.0,?,4,3.0,2.0,1,50.0,44.0,0
0.345529832037,0.369323227112,0,61.6404653411,0.0,4.0,3,3,3.0,3.0,1,21.0,25.0,0
0.394724090696,0.290041915471,-1,77.6394016011,1.0,1.0,2,2,3.0,2.0,0,67.0,54.0,1
0.420046543759,0.425042259836,-1,71.4981327152,1.0,1.0,1,2,1.0,?,0,29.0,63.0,1
0.535607731863,0.333470088575,-1,63.5393913686,1.0,1.0,4,5,4.0,1.0,0,49.0,90.0,1
0.645360765166,0.609421928724,0,50.9795381937,1.0,2.0,1,4,2.0,3.0,0,31.0,37.0,0
0.546151420132,0.620030873174,?,62.329620625,2.0,1.0,4,4,4.0,3.0,?,63.0,24.0,1
0.476218701375,0.414825057023,0,71.8904856393,3.0,0.0,4,4,2.0,2.0,0,60.0,70.0,1
0.16242284548,0.510760194168,1,67.9788822529,0.0,2.0,2,5,3.0,3.0,1,50.0,47.0,0
0.0629538322624,0.516282050838,-1,56.2767026315,1.0,4.0,2,?,3.0,2.0,0,18.0,37.0,0
0.615868965538,0.371938226478,-1,80.6868385714,3.0,3.0,5,3,3.0,2.0,?,68.0,62.0,1
0.686337272263,?,1,73.8968685191,1.0,2.0,1,4,2.0,3.0,1,70.0,53.0,0
0.748522538036,0.403300432348,-1,64.9036623851,2.0,-1.0,4,3,?,2.0,1,56.0,45.0,1
?,0.331433517448,-1,70.0195526016,2.0,0.0,3,3,3.0,2.0,1,37.0,62.0,1
0.525209186785,0.745469568745,0,64.6199703409,1.0,1.0,5,4,3.0,2.0,1,73.0,19.0,1
0.484874769623,0.0956462654668,0,61.0863807216,-1.0,1.0,3,3,2.0,1.0,1,59.0,?,0
0.373951323622,0.750581012973,-1,61.889473747,0.0,2.0,?,5,2.0,3.0,0,83.0,57.0,0
0.745391543906,0.653147610255,1,54.088697529,2.0,0.0,4,2,2.0,2.0,0,49.0,31.0,1
0.389979516799,0.858468182559,0,70.3104587527,0.0,2.0,4,1,4.0,2.0,0,20.0,38.0,0
0.639586638631,0.755082250346,1,66.0364415211,4.0,2.0,1,2,3.0,4.0,1,89.0,-6.0,1
0.354496620435,0.656740582854,-1,65.1410514844,1.0,3.0,3,3,3.0,0.0,1,45.0,28.0,1
?,0.514446608322,0,53.8969649878,3.0,3.0,5,1,3.0,3.0,1,79.0,44.0,1
0.53891816171,0.397062257063,-1,63.5591079221,3.0,1.0,2,3,2.0,3.0,1,27.0,?,1
0.231583799014,0.305026207088,0,61.8215327228,1.0,1.0,4,3,3.0,2.0,0,39.0,48.0,1
0.634192442265,0.85523076717,0,66.3786088357,1.0,2.0,1,4,3.0,2.0,1,?,13.0,1
0.662867794214,0.765208733741,1,63.4805284045,2.0,1.0,1,?,1.0,3.0,0,60.0,19.0,1
0.833795444873,0.137305114613,-1,74.0554009506,1.0,3.0,3,3,4.0,3.0,0,63.0,32.0,0
0.497295472214,0.471194894933,1,66.3944721429,1.0,2.0,1,2,2.0,1.0,1,?,43.0,0
0.343896818612,0.322671943751,1,59.4832695503,1.0,2.0,3,1,4.0,3.0,0,44.0,43.0,0
0.385255398988,0.468372195573,1,65.7892956517,1.0,3.0,2,4,2.0,2.0,0,64.0,106.0,0
0.262824915684,0.464046216627,1,66.6615832767,2.0,4.0,5,3,4.0,?,1,73.0,61.0,0
0.489078335637,0.763683747322,-1,61.7803266074,4.0,1.0,4,5,4.0,2.0,0,64.0,68.0,1
0.496924740427,0.354680623497,-1,67.3512020245,2.0,0.0,5,4,3.0,3.0,1,25.0,28.0,1
0.767944932684,0.51415987204,-1,62.975729558,2.0,2.0,3,4,2.0,1.0,1,28.0,52.0,1
0.772496212579,0.684338657424,1,74.1661581861,2.0,1.0,4,1,2.0,2.0,0,19.0,46.0,1
0.924598133901,0.852082056238,-1,?,1.0,3.0,5,1,?,3.0,1,21.0,44.0,0
0.458593194826,0.207010202135,0,66.6898561179,0.0,3.0,5,1,3.0,4.0,1,47.0,36.0,0
0.63889737231,0.613628985552,1,63.6094280023,1.0,2.0,1,3,4.0,?,1,66.0,67.0,0
0.499991526301,0.562785333037,0,49.1209188333,2.0,1.0,1,2,1.0,1.0,1,82.0,56.0,1
0.696222391865,0.757886102296,-1,71.4870117741,2.0,3.0,5,1,3.0,2.0,0,65.0,40.0,0
0.579549043801,0.481688587421,0,66.6174596197,3.0,1.0,1,1,2.0,?,1,67.0,43.0,1
0.371978983889,0.575459310902,0,66.5329855798,0.0,1.0,2,2,1.0,3.0,0,54.0,44.0,0
0.275807201822,0.534206721276,0,66.6499509612,3.0,2.0,1,4,4.0,3.0,0,90.0,39.0,1
0.13817078255,0.643920382605,0,66.4185643969,?,1.0,5,1,1.0,1.0,0,65.0,49.0,1
0.750940388495,0.497095902206,-1,64.9779033286,1.0,2.0,5,3,2.0,1.0,0,41.0,35.0,?
0.830036121886,0.358018816718,0,69.2673202112,0.0,1.0,3,4,2.0,3.0,?,?,53.0,0
?,0.471323964647,1,59.1652448803,1.0,1.0,4,5,3.0,1.0,0,83.0,55.0,1
0.375039150736,0.368917079249,0,60.5563606122,3.0,2.0,1,4,?,3.0,0,66.0,42.0,1
0.431724738012,0.339238984255,-1,66.3794827473,3.0,2.0,1,5,1.0,1.0,1,71.0,59.0,1
0.256069037,0.581703999482,-1,?,1.0,0.0,3,4,2.0,2.0,?,8.0,56.0,1
0.525479247673,0.682867891521,-1,70.3223475584,1.0,1.0,2,3,2.0,2.0,0,40.0,56.0,1
0.3502289098,0.455498412156,0,?,1.0,1.0,2,2,3.0,3.0,1,43.0,17.0,1
?,0.159369388504,1,?,1.0,3.0,1,4,?,3.0,0,113.0,23.0,1
0.528931735772,0.634827393954,0,76.7476900927,1.0,2.0,5,1,4.0,3.0,1,52.0,?,0
?,0.421084657227,0,57.6860635919,?,2.0,5,1,4.0,2.0,1,30.0,75.0,1
0.230797214489,0.633502656829,1,60.4354982079,1.0,2.0,2,1,5.0,2.0,1,88.0,19.0,1
0.64770040309,0.646459351068,-1,65.2180604927,1.0,1.0,2,5,4.0,4.0,1,22.0,44.0,1
0.671792036572,0.488030535751,0,69.1909692499,0.0,1.0,4,4,3.0,1.0,1,67.0,?,0
0.357585554832,0.44790308674,1,53.8060139752,2.0,3.0,1,1,3.0,2.0,1,59.0,35.0,1
0.64215424286,0.627899337864,1,65.4090898861,1.0,3.0,2,3,3.0,2.0,1,50.0,45.0,0
0.525806417163,?,-1,52.8946860705,1.0,1.0,2,5,2.0,3.0,1,34.0,55.0,1
0.82077142319,0.918289112266,1,51.1594016029,2.0,1.0,3,4,2.0,2.0,0,81.0,47.0,1
0.668706606702,0.50374643707,?,62.6667095866,2.0,1.0,4,1,3.0,2.0,0,51.0,64.0,1
0.990630654605,?,0,63.2916048411,3.0,2.0,5,3,3.0,3.0,0,31.0,25.0,0
0.391544659976,0.695203837342,1,53.222909828,2.0,2.0,2,1,3.0,2.0,1,65.0,44.0,1
0.500363015315,0.659016242155,0,72.2284530031,1.0,1.0,4,3,1.0,3.0,1,44.0,45.0,1
-0.000826523332748,0.479932381221,-1,65.5717557989,1.0,0.0,4,2,3.0,2.0,1,24.0,61.0,1
0.484408036758,0.380644927252,?,63.4780608605,1.0,0.0,2,?,3.0,2.0,0,85.0,65.0,1
0.641422030993,?,1,69.1806970981,3.0,4.0,3,5,2.0,3.0,0,34.0,58.0,0
0.266263229914,0.386125842008,-1,57.9167885874,2.0,1.0,4,3,3.0,3.0,0,71.0,42.0,1
?,0.548827813372,1,60.5107738708,2.0,2.0,3,3,1.0,4.0,0,94.0,77.0,1
0.561188323768,?,-1,53.210648642,?,2.0,5,1,4.0,3.0,1,74.0,61.0,1
0.64920492496,0.597018324571,0,73.5972831867,2.0,1.0,1,2,3.0,2.0,1,20.0,28.0,1
0.44300585964,0.756545083416,-1,71.7590425629,1.0,3.0,3,3,2.0,2.0,1,9.0,56.0,0
0.474259587058,0.281532929213,?,60.5939625745,3.0,2.0,?,3,2.0,?,0,53.0,20.0,1
0.21613821771,0.162497768469,-1,64.4175891131,1.0,3.0,1,5,2.0,1.0,0,44.0,32.0,0
0.589982453339,0.441985388634,-1,53.1948282175,3.0,0.0,5,5,2.0,2.0,1,74.0,74.0,1
?,0.473262369292,-1,63.4106563319,0.0,1.0,3,3,2.0,2.0,0,66.0,42.0,0
0.717049758715,0.513368160824,-1,?,?,1.0,4,4,2.0,3.0,1,49.0,71.0,1
0.452450954901,0.833606308184,1,58.0364347013,2.0,3.0,2,1,2.0,1.0,1,38.0,83.0,0
0.564783528513,0.473107388777,-1,62.704434997,2.0,1.0,3,3,4.0,4.0,1,70.0,39.0,1
0.789594479816,0.740677740519,0,65.0373941255,0.0,0.0,2,1,4.0,1.0,1,28.0,77.0,1
0.322063461549,0.43643218596,0,64.548281592,-1.0,1.0,5,1,2.0,2.0,0,23.0,67.0,0
0.433788345215,0.591597621419,0,72.3694152146,2.0,?,1,5,?,2.0,0,59.0,-3.0,1
0.824059107867,0.724183622596,0,53.6110014834,0.0,2.0,2,5,2.0,3.0,1,38.0,62.0,0
0.33867293546,0.333652844854,-1,75.0324219164,?,3.0,4,4,1.0,3.0,0,22.0,62.0,0
0.605173763522,0.378576055378,-1,70.6100293046,1.0,2.0,3,2,2.0,1.0,0,26.0,51.0,?
0.891214781694,0.675086118174,1,61.560457452,2.0,2.0,1,1,3.0,?,0,49.0,78.0,1
0.236538503516,0.301877932556,-1,62.4647677283,0.0,2.0,?,1,3.0,4.0,1,70.0,39.0,0
0.121565376117,0.273583911313,-1,63.2776470596,?,2.0,4,2,?,2.0,0,33.0,73.0,1
0.307333970466,0.225743944214,0,53.0539840015,1.0,2.0,4,1,4.0,3.0,0,41.0,52.0,0
0.650678546397,0.810531142486,-1,68.3086886467,1.0,2.0,5,5,4.0,2.0,0,95.0,38.0,1
0.632524900061,0.275587791819,0,72.4189635953,2.0,2.0,4,4,2.0,4.0,1,56.0,39.0,1
0.354533399213,0.309929534436,1,71.7964724886,0.0,2.0,4,2,0.0,3.0,0,38.0,41.0,0
0.474999841363,0.559185654608,1,74.0765701413,3.0,4.0,1,?,2.0,2.0,1,55.0,67.0,0
0.731106884384,0.997656829234,1,57.1646408266,1.0,2.0,2,?,4.0,3.0,1,57.0,57.0,0
0.0622871086834,0.143590573869,1,53.5833815505,1.0,4.0,5,5,2.0,2.0,0,79.0,75.0,?
0.575447559286,?,-1,67.4531825297,3.0,1.0,1,5,3.0,2.0,1,66.0,45.0,1
0.646901873621,0.802431383495,0,60.3212524702,3.0,1.0,4,1,3.0,4.0,1,12.0,57.0,1
0.530532264051,0.521149313557,1,?,0.0,2.0,2,2,3.0,3.0,0,32.0,26.0,?
-0.0373877055124,0.193358768654,0,73.810706129,1.0,?,4,5,3.0,2.0,1,45.0,?,0
0.487232020647,0.389155794788,1,66.6500043027,0.0,1.0,?,3,4.0,4.0,0,28.0,59.0,0
0.409759944711,0.095669013545,1,69.1488856887,1.0,?,3,3,3.0,2.0,1,?,38.0,0
0.0159112830143,0.299062263999,0,66.1069127248,2.0,1.0,2,1,3.0,2.0,0,72.0,26.0,1
0.661519861599,0.317836045144,0,70.3873384015,1.0,?,3,2,2.0,3.0,1,35.0,76.0,0
0.695671472551,0.334341870342,?,70.7395307825,2.0,4.0,5,5,3.0,3.0,0,?,31.0,0
?,0.421586767736,1,66.4757730694,2.0,3.0,?,1,4.0,3.0,0,76.0,45.0,0
0.124786270897,0.598326469431,0,75.9408883136,2.0,1.0,1,2,3.0,1.0,1,69.0,74.0,1
0.5519946317,0.655420112717,1,64.3324315071,-1.0,1.0,4,2,3.0,2.0,1,32.0,73.0,?
0.385562511488,0.130825738369,0,52.4836484724,1.0,2.0,3,1,?,2.0,?,59.0,7.0,1
0.521351743716,0.167277999154,1,55.4180430541,3.0,1.0,4,3,3.0,4.0,0,34.0,58.0,0
0.13253442112,0.664956143431,-1,62.1650754216,3.0,1.0,?,4,3.0,2.0,0,39.0,57.0,1
0.644127102164,0.464844817728,0,69.4403299481,3.0,2.0,4,5,4.0,4.0,0,69.0,15.0,1
0.50824441305,0.708625189692,1,?,?,1.0,4,2,2.0,3.0,1,54.0,34.0,1
0.523975882134,0.484383467306,1,58.3729373879,2.0,0.0,?,2,2.0,0.0,?,3.0,42.0,1
0.421519602997,0.415465817319,1,56.5124888335,3.0,?,1,1,4.0,4.0,1,21.0,68.0,?
0.449521368573,0.384742220979,0,64.4420360787,0.0,2.0,3,4,2.0,3.0,1,12.0,18.0,0
0.3039875801,0.5514808649,-1,63.7052260782,1.0,2.0,2,3,4.0,2.0,0,29.0,54.0,0
0.892207695694,0.581740635256,-1,64.3098432024,1.0,1.0,3,3,2.0,1.0,0,51.0,36.0,1
0.632060131006,0.545697159337,-1,71.3624709317,1.0,3.0,4,5,1.0,2.0,1,63.0,97.0,0
0.613925559561,0.265121033264,1,?,1.0,2.0,2,1,1.0,1.0,1,37.0,66.0,0
0.514335773816,0.45573069315,-1,59.0627331062,1.0,2.0,2,4,2.0,3.0,1,57.0,52.0,?
0.831780093424,0.0785450133885,-1,60.3694433231,2.0,1.0,1,5,3.0,2.0,0,45.0,27.0,0
0.927672947138,0.377210991128,1,59.1505287725,1.0,1.0,3,4,1.0,3.0,1,98.0,18.0,1
?,0.145004707883,-1,81.5009586834,2.0,2.0,3,2,3.0,3.0,1,32.0,64.0,0
?,0.339178700465,0,53.1700576639,1.0,1.0,5,1,3.0,3.0,0,39.0,60.0,1
0.58409454528,?,1,69.0599092158,2.0,3.0,4,1,1.0,3.0,?,25.0,64.0,0
0.560537296807,0.593151058831,1,66.5567075815,3.0,3.0,4,3,2.0,2.0,0,37.0,76.0,1
?,0.405479704702,0,71.2774884928,1.0,1.0,3,1,1.0,2.0,1,28.0,41.0,1
0.540434577953,0.687401600352,-1,77.5149892835,2.0,0.0,5,1,2.0,?,0,38.0,29.0,1
0.471232721152,0.481582254283,1,?,0.0,3.0,2,4,2.0,4.0,1,101.0,87.0,0
0.79664505327,0.712428428735,0,59.3962889933,0.0,1.0,2,4,3.0,4.0,1,46.0,55.0,0
0.301886735526,0.382170756187,1,69.9456253753,0.0,?,2,4,2.0,1.0,1,35.0,62.0,0
0.560870552081,0.710887271754,0,66.4068274251,3.0,0.0,1,2,2.0,4.0,1,73.0,28.0,?
0.213697678603,0.231143581481,0,62.8662640703,2.0,2.0,3,2,1.0,3.0,?,75.0,27.0,1
0.159234036555,0.680475796342,0,65.724178923,2.0,1.0,4,2,-1.0,3.0,1,49.0,36.0,1
0.335997107634,0.636513834101,0,55.5462414891,1.0,2.0,2,4,1.0,5.0,1,75.0,31.0,1
0.624021183785,0.490545039421,0,63.3087405754,2.0,2.0,3,1,3.0,?,0,59.0,34.0,1
0.616291431424,0.867584872441,1,73.1158065013,4.0,2.0,4,2,?,2.0,1,37.0,84.0,1
0.716464757475,0.38276142273,1,63.6042976798,2.0,1.0,2,2,2.0,1.0,1,93.0,?,1
0.555273033052,0.549853013097,-1,73.5711609244,4.0,1.0,4,2,3.0,2.0,1,45.0,81.0,1
0.753742258982,0.929307735767,-1,69.9364306327,2.0,2.0,5,5,4.0,4.0,0,57.0,64.0,1
0.123158914822,0.463806910583,0,65.4560983352,2.0,0.0,3,4,2.0,2.0,0,61.0,52.0,1
0.86068525713,0.58832610794,0,75.8132996,3.0,1.0,2,1,1.0,2.0,?,32.0,42.0,?
0.876074871231,0.157881551219,1,72.5083640436,0.0,2.0,1,2,2.0,1.0,0,22.0,82.0,0
0.598226658306,0.720817975344,1,69.255854697,3.0,1.0,3,5,?,2.0,0,61.0,50.0,1
0.355999662599,0.339571496289,-1,78.6787290644,1.0,0.0,5,2,2.0,0.0,0,66.0,81.0,1
0.741495118095,0.513936684623,0,53.8429522057,3.0,1.0,5,1,2.0,?,0,39.0,59.0,1
0.50717769382,0.581281593595,1,71.4040188678,2.0,1.0,1,4,2.0,2.0,1,?,61.0,1
0.430762038344,0.406366307502,1,56.1349161856,1.0,0.0,3,2,3.0,?,0,49.0,57.0,1
0.255608157907,0.540015744524,-1,65.5945937982,1.0,0.0,5,?,3.0,3.0,0,47.0,26.0,1
0.650667007413,0.645658726863,0,69.2694070397,3.0,1.0,5,3,?,?,1,47.0,58.0,1
0.704944205628,0.213391003511,-1,58.8169319,-1.0,1.0,5,4,4.0,2.0,?,48.0,71.0,0
0.108752086862,0.0860206386042,-1,63.924424857,1.0,1.0,4,4,?,1.0,0,?,-9.0,1
0.533836248759,0.297930244791,0,54.5035129152,2.0,?,4,3,1.0,4.0,0,57.0,?,1
0.332837908249,0.801012137917,1,72.5746712119,?,3.0,?,3,3.0,2.0,1,81.0,56.0,?
0.777399225111,0.488200872429,-1,57.5721306275,2.0,0.0,1,1,4.0,2.0,1,35.0,39.0,1
0.538047899769,0.154314229596,-1,68.099231457,3.0,3.0,1,1,3.0,4.0,0,25.0,27.0,0
0.901611692365,0.237725846765,-1,66.4807633222,2.0,1.0,2,5,3.0,2.0,0,40.0,56.0,0
0.70532034291,0.47223530865,1,69.2519536137,3.0,0.0,4,1,3.0,1.0,1,30.0,80.0,1
0.550539598698,0.488909549159,1,56.2722497111,1.0,2.0,1,2,2.0,4.0,0,42.0,26.0,0
0.244063460819,0.54206662111,0,69.9988875257,?,0.0,4,2,4.0,2.0,1,37.0,49.0,0
0.399250674942,0.258270806771,1,69.06891059,3.0,1.0,3,3,4.0,2.0,1,78.0,39.0,1
0.373899138334,0.407948062887,0,65.8449401448,4.0,1.0,1,5,1.0,3.0,1,19.0,50.0,1
0.548804166714,0.725660521751,-1,55.7281493299,1.0,3.0,5,5,3.0,3.0,1,?,30.0,0
0.347885716706,0.485391721258,1,57.0528793605,3.0,2.0,2,3,3.0,4.0,1,67.0,79.0,1
0.189417609786,0.60747391179,0,59.2669495959,2.0,0.0,1,?,3.0,2.0,1,61.0,50.0,1
0.627278574014,0.216933107981,0,53.4796484158,2.0,3.0,4,2,2.0,?,0,78.0,?,0
0.929746511038,0.382294881723,-1,61.3883339343,3.0,0.0,2,2,3.0,3.0,?,49.0,57.0,0
0.32222438863,0.319957849455,1,82.4350717155,1.0,2.0,1,2,1.0,5.0,0,58.0,47.0,0
0.671756834518,0.420875466382,1,65.0989004842,1.0,2.0,1,5,3.0,?,0,73.0,62.0,0
0.598234618397,0.161309738108,-1,72.4022183951,1.0,-1.0,5,1,2.0,0.0,1,47.0,62.0,0
0.504127507246,0.216454338959,1,60.1548694982,2.0,?,2,1,2.0,3.0,0,69.0,56.0,0
?,0.902824120304,-1,76.4111857057,1.0,2.0,5,3,3.0,3.0,1,60.0,?,0
0.398262423354,0.449106390606,-1,47.9581626333,?,3.0,2,5,2.0,3.0,0,30.0,82.0,0
0.224334909858,0.35393244457,-1,75.6501484821,1.0,1.0,4,1,1.0,3.0,0,88.0,?,1
0.382762722649,-0.12334114685,-1,74.3379913611,2.0,0.0,3,4,3.0,4.0,1,62.0,48.0,1
0.00572891580247,0.366931757892,0,53.2694613254,0.0,3.0,4,3,4.0,3.0,1,17.0,63.0,0
0.411459213956,0.236916653228,1,68.2580479744,0.0,4.0,1,5,3.0,3.0,0,39.0,85.0,?
0.405492691313,0.555917846322,-1,63.2471805608,1.0,1.0,5,2,5.0,1.0,0,55.0,70.0,1
0.723663921194,0.715184165706,0,?,2.0,1.0,2,3,2.0,2.0,0,64.0,46.0,1
0.382159755282,0.295886542597,?,62.3480990013,2.0,?,5,?,2.0,?,0,58.0,58.0,?
0.663372453637,0.498653274847,-1,66.0976432737,1.0,2.0,2,4,2.0,4.0,?,82.0,74.0,0
0.482913583648,0.447211759154,1,65.2721326216,0.0,3.0,1,2,2.0,4.0,?,17.0,55.0,0
0.526068495004,-0.157133726747,1,71.6569072591,1.0,3.0,1,1,2.0,1.0,0,29.0,32.0,1
0.309898358936,0.440136379413,0,66.2746761335,1.0,?,1,?,2.0,2.0,1,?,46.0,0
0.699679147139,0.383845935331,0,65.2186583881,2.0,1.0,4,1,2.0,1.0,1,48.0,47.0,1
0.445966321688,0.581266629719,?,62.7024278097,1.0,0.0,1,2,3.0,3.0,0,49.0,46.0,1
0.621003410362,0.735115087093,?,58.3476717529,1.0,2.0,2,4,3.0,2.0,0,87.0,72.0,0
0.504037221963,0.695684048652,-1,67.7120257598,1.0,?,5,2,3.0,0.0,0,40.0,54.0,0
0.56905744171,?,?,70.442331888,?,1.0,4,4,3.0,2.0,0,64.0,17.0,1
0.646500531868,0.412224245797,-1,67.6478883741,0.0,0.0,5,3,5.0,4.0,1,51.0,34.0,1
0.195645059997,0.329016446142,1,62.4109851473,2.0,2.0,2,4,2.0,2.0,1,77.0,70.0,1
0.261246461137,0.443607067709,0,72.9263693721,0.0,1.0,5,5,0.0,2.0,1,42.0,25.0,0
0.446917075329,0.28893948944,-1,72.6865305587,2.0,1.0,1,3,3.0,3.0,0,66.0,74.0,1
0.429812056177,0.824250858751,1,63.0074232169,3.0,-1.0,2,3,3.0,3.0,1,70.0,46.0,1
0.494913881848,0.404677651424,1,60.7257031004,2.0,2.0,3,3,2.0,2.0,1,45.0,30.0,1
0.510444082398,0.616920733207,0,60.7549407757,0.0,0.0,2,2,3.0,2.0,1,90.0,74.0,1
0.587468719187,0.491018723835,1,67.8068894944,2.0,1.0,?,1,4.0,2.0,0,60.0,54.0,1
0.392330175836,0.501369727952,?,?,3.0,3.0,5,5,2.0,?,0,35.0,79.0,1
0.301153447598,0.503447836454,0,55.1415374293,2.0,1.0,5,4,4.0,2.0,0,34.0,?,1
0.455974932918,0.512043203525,1,77.6261770389,1.0,1.0,1,3,1.0,3.0,0,83.0,35.0,1
0.40816005043,0.322965624,1,55.4782307518,0.0,1.0,3,2,3.0,3.0,1,45.0,33.0,0
0.255653693676,0.204135275792,?,73.0365715063,2.0,1.0,2,3,4.0,3.0,0,33.0,53.0,1
0.410062682447,0.48014193567,0,64.6783574727,0.0,2.0,5,4,3.0,4.0,1,47.0,49.0,0
